player_id,player_name,team_id,position,price_m,tm_player_id,tm_profile_url,tm_national_url,status,error,last_attempt
lenny_joseph__hai,Lenny Joseph,HAI,FWD,2.0,815359.0,https://www.transfermarkt.com/lenny-joseph/profil/spieler/815359,https://www.transfermarkt.de/lenny-joseph/nationalmannschaft/spieler/815359/verein_id/14161,ok_manual_url,,2026-06-05T10:06:40
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,2.0,544586.0,https://www.transfermarkt.com/kevin-lenini/profil/spieler/544586,https://www.transfermarkt.de/kevin-lenini/nationalmannschaft/spieler/544586/verein_id/4311,ok_manual_url,,2026-06-05T10:06:49
dominique_simon__hai,Dominique Simon,HAI,MID,2.0,988188.0,https://www.transfermarkt.com/dominique-simon/profil/spieler/988188,https://www.transfermarkt.de/dominique-simon/nationalmannschaft/spieler/988188/verein_id/14161,ok_manual_url,,2026-06-05T10:06:59
bara_sapoko_ndiaye__sen,Bara Sapoko Ndiaye,SEN,MID,2.0,1497653.0,https://www.transfermarkt.com/bara-sapoko-ndiaye/profil/spieler/1497653,https://www.transfermarkt.de/bara-sapoko-ndiaye/nationalmannschaft/spieler/1497653/verein_id/3499,ok_manual_url,,2026-06-05T10:07:08
alexander_alex_robertson__aus,Alexander 'Alex' Robertson,AUS,MID,2.0,609887.0,https://www.transfermarkt.com/alex-robertson/profil/spieler/609887,https://www.transfermarkt.de/alex-robertson/nationalmannschaft/spieler/609887/verein_id/3433,ok_manual_url,,2026-06-05T10:07:17
vinicius_j_nior__bra,Vinicius Junior,BRA,FWD,7.5,371998.0,https://www.transfermarkt.com/x/profil/spieler/371998,https://www.transfermarkt.de/vinicius-junior/nationalmannschaft/spieler/371998/verein_id/3439,ok,,2026-06-05T10:07:28
mikel_oyarzabal__esp,Mikel Oyarzabal,ESP,FWD,7.5,351478.0,https://www.transfermarkt.com/x/profil/spieler/351478,https://www.transfermarkt.de/mikel-oyarzabal/nationalmannschaft/spieler/351478/verein_id/3375,ok,,2026-06-05T10:07:43
mike_maignan__fra,Mike Maignan,FRA,GK,5.0,182906.0,https://www.transfermarkt.com/x/profil/spieler/182906,https://www.transfermarkt.de/mike-maignan/nationalmannschaft/spieler/182906/verein_id/3377,ok,,2026-06-05T10:07:59
nico_williams__esp,Nico Williams,ESP,FWD,4.5,709187.0,https://www.transfermarkt.com/x/profil/spieler/709187,https://www.transfermarkt.de/nico-williams/nationalmannschaft/spieler/709187/verein_id/3375,ok,,2026-06-05T10:09:22
casemiro__bra,Casemiro,BRA,MID,4.5,16306.0,https://www.transfermarkt.com/x/profil/spieler/16306,https://www.transfermarkt.de/casemiro/nationalmannschaft/spieler/16306/verein_id/3439,ok,,2026-06-05T10:09:37
renato_veiga__por,Renato Veiga,POR,DEF,3.5,805714.0,https://www.transfermarkt.com/x/profil/spieler/805714,https://www.transfermarkt.de/renato-veiga/nationalmannschaft/spieler/805714/verein_id/3300,ok,,2026-06-05T10:09:53
mart_n_zubimendi__esp,Martin Zubimendi,ESP,MID,3.5,423440.0,https://www.transfermarkt.com/x/profil/spieler/423440,https://www.transfermarkt.de/martin-zubimendi/nationalmannschaft/spieler/423440/verein_id/3375,ok,,2026-06-05T10:10:09
harry_kane__eng,Harry Kane,ENG,FWD,9.5,132098.0,https://www.transfermarkt.com/x/profil/spieler/132098,https://www.transfermarkt.de/harry-kane/nationalmannschaft/spieler/132098/verein_id/3299,ok,,2026-06-05T10:10:58
lamine_yamal__esp,Lamine Yamal,ESP,FWD,9.0,937958.0,https://www.transfermarkt.com/x/profil/spieler/937958,https://www.transfermarkt.de/lamine-yamal/nationalmannschaft/spieler/937958/verein_id/3375,ok,,2026-06-05T10:11:12
erling_haaland__nor,Erling Haaland,NOR,FWD,8.5,418560.0,https://www.transfermarkt.com/x/profil/spieler/418560,https://www.transfermarkt.de/erling-haaland/nationalmannschaft/spieler/418560/verein_id/3440,ok,,2026-06-05T10:11:26
lionel_messi__arg,Lionel Messi,ARG,FWD,8.0,28003.0,https://www.transfermarkt.com/x/profil/spieler/28003,https://www.transfermarkt.de/lionel-messi/nationalmannschaft/spieler/28003/verein_id/3437,ok,,2026-06-05T10:11:39
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8.0,406625.0,https://www.transfermarkt.com/x/profil/spieler/406625,https://www.transfermarkt.de/lautaro-martinez/nationalmannschaft/spieler/406625/verein_id/3437,ok,,2026-06-05T10:11:55
florian_wirtz__ger,Florian Wirtz,GER,MID,7.5,598577.0,https://www.transfermarkt.com/x/profil/spieler/598577,https://www.transfermarkt.de/florian-wirtz/nationalmannschaft/spieler/598577/verein_id/3262,ok,,2026-06-05T10:12:09
michael_olise__fra,Michael Olise,FRA,FWD,7.0,566723.0,https://www.transfermarkt.com/x/profil/spieler/566723,https://www.transfermarkt.de/michael-olise/nationalmannschaft/spieler/566723/verein_id/3377,ok,,2026-06-05T10:12:22
kevin_de_bruyne__bel,Kevin De Bruyne,BEL,MID,7.0,88755.0,https://www.transfermarkt.com/x/profil/spieler/88755,https://www.transfermarkt.de/kevin-de-bruyne/nationalmannschaft/spieler/88755/verein_id/3382,ok,,2026-06-05T10:12:36
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,7.0,8198.0,https://www.transfermarkt.com/x/profil/spieler/8198,https://www.transfermarkt.de/cristiano-ronaldo/nationalmannschaft/spieler/8198/verein_id/3300,ok,,2026-06-05T10:12:51
bruno_fernandes__por,Bruno Fernandes,POR,MID,7.0,240306.0,https://www.transfermarkt.com/x/profil/spieler/240306,https://www.transfermarkt.de/bruno-fernandes/nationalmannschaft/spieler/240306/verein_id/3300,ok,,2026-06-05T10:13:06
raphinha__bra,Raphinha,BRA,FWD,6.5,411295.0,https://www.transfermarkt.com/x/profil/spieler/411295,https://www.transfermarkt.de/raphinha/nationalmannschaft/spieler/411295/verein_id/3439,ok,,2026-06-05T10:13:21
jeremy_doku__bel,Jeremy Doku,BEL,FWD,6.5,486049.0,https://www.transfermarkt.com/x/profil/spieler/486049,https://www.transfermarkt.de/jeremy-doku/nationalmannschaft/spieler/486049/verein_id/3382,ok,,2026-06-05T10:13:34
jamal_musiala__ger,Jamal Musiala,GER,MID,6.5,580195.0,https://www.transfermarkt.com/x/profil/spieler/580195,https://www.transfermarkt.de/jamal-musiala/nationalmannschaft/spieler/580195/verein_id/3262,ok,,2026-06-05T10:13:48
cody_gakpo__ned,Cody Gakpo,NED,FWD,6.5,434675.0,https://www.transfermarkt.com/x/profil/spieler/434675,https://www.transfermarkt.de/cody-gakpo/nationalmannschaft/spieler/434675/verein_id/3379,ok,,2026-06-05T10:14:02
bukayo_saka__eng,Bukayo Saka,ENG,FWD,6.5,433177.0,https://www.transfermarkt.com/x/profil/spieler/433177,https://www.transfermarkt.de/bukayo-saka/nationalmannschaft/spieler/433177/verein_id/3299,ok,,2026-06-05T10:14:16
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,6.0,325443.0,https://www.transfermarkt.com/x/profil/spieler/325443,https://www.transfermarkt.de/viktor-gyokeres/nationalmannschaft/spieler/325443/verein_id/3557,ok,,2026-06-05T10:14:30
tijjani_reijnders__ned,Tijjani Reijnders,NED,MID,6.0,460939.0,https://www.transfermarkt.com/x/profil/spieler/460939,https://www.transfermarkt.de/tijjani-reijnders/nationalmannschaft/spieler/460939/verein_id/3379,ok,,2026-06-05T10:14:44
serge_gnabry__ger,Serge Gnabry,GER,FWD,6.0,159471.0,https://www.transfermarkt.com/x/profil/spieler/159471,https://www.transfermarkt.de/serge-gnabry/nationalmannschaft/spieler/159471/verein_id/3262,ok,,2026-06-05T10:14:58
pedri__esp,Pedri,ESP,MID,6.0,683840.0,https://www.transfermarkt.com/x/profil/spieler/683840,https://www.transfermarkt.de/pedri/nationalmannschaft/spieler/683840/verein_id/3375,ok,,2026-06-05T10:15:17
nick_woltemade__ger,Nick Woltemade,GER,FWD,6.0,455661.0,https://www.transfermarkt.com/x/profil/spieler/455661,https://www.transfermarkt.de/nick-woltemade/nationalmannschaft/spieler/455661/verein_id/3262,ok,,2026-06-05T10:15:31
juli_n_lvarez__arg,Julian Alvarez,ARG,FWD,6.0,576024.0,https://www.transfermarkt.com/x/profil/spieler/576024,https://www.transfermarkt.de/julian-alvarez/nationalmannschaft/spieler/576024/verein_id/3437,ok,,2026-06-05T10:15:46
jude_bellingham__eng,Jude Bellingham,ENG,MID,6.0,581678.0,https://www.transfermarkt.com/x/profil/spieler/581678,https://www.transfermarkt.de/jude-bellingham/nationalmannschaft/spieler/581678/verein_id/3299,ok,,2026-06-05T10:15:59
hugo_ekitike__fra,Hugo Ekitike,FRA,FWD,6.0,709726.0,https://www.transfermarkt.com/x/profil/spieler/709726,https://www.transfermarkt.de/hugo-ekitike/nationalmannschaft/spieler/709726/verein_id/3377,ok,,2026-06-05T10:16:13
son_heung_min__kor,Heung-Min Son,KOR,FWD,6.0,91845.0,https://www.transfermarkt.com/x/profil/spieler/91845,https://www.transfermarkt.de/heung-min-son/nationalmannschaft/spieler/91845/verein_id/3589,ok,,2026-06-05T10:16:30
darwin_nunez__uru,Darwin Nunez,URU,FWD,6.0,546543.0,https://www.transfermarkt.com/x/profil/spieler/546543,https://www.transfermarkt.de/darwin-nunez/nationalmannschaft/spieler/546543/verein_id/3449,ok,,2026-06-05T10:16:45
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,FWD,6.0,435772.0,https://www.transfermarkt.com/x/profil/spieler/435772,https://www.transfermarkt.de/charles-de-ketelaere/nationalmannschaft/spieler/435772/verein_id/3382,ok,,2026-06-05T10:17:00
vitinha__por,Vitinha,POR,MID,5.5,487469.0,https://www.transfermarkt.com/x/profil/spieler/487469,https://www.transfermarkt.de/vitinha/nationalmannschaft/spieler/487469/verein_id/3300,ok,,2026-06-05T10:17:14
thiago_almada__arg,Thiago Almada,ARG,MID,5.5,576028.0,https://www.transfermarkt.com/x/profil/spieler/576028,https://www.transfermarkt.de/thiago-almada/nationalmannschaft/spieler/576028/verein_id/3437,ok,,2026-06-05T10:17:27
rafael_le_o__por,Rafael Leão,POR,FWD,5.5,357164.0,https://www.transfermarkt.com/x/profil/spieler/357164,https://www.transfermarkt.de/rafael-leao/nationalmannschaft/spieler/357164/verein_id/3300,ok,,2026-06-05T10:17:40
ousmane_demb_l__fra,Ousmane Dembele,FRA,FWD,5.5,288230.0,https://www.transfermarkt.com/x/profil/spieler/288230,https://www.transfermarkt.de/ousmane-dembele/nationalmannschaft/spieler/288230/verein_id/3377,ok,,2026-06-05T10:17:54
morgan_rogers__eng,Morgan Rogers,ENG,MID,5.5,503743.0,https://www.transfermarkt.com/x/profil/spieler/503743,https://www.transfermarkt.de/morgan-rogers/nationalmannschaft/spieler/503743/verein_id/3299,ok,,2026-06-05T10:18:11
marcus_rashford__eng,Marcus Rashford,ENG,FWD,5.5,258923.0,https://www.transfermarkt.com/x/profil/spieler/258923,https://www.transfermarkt.de/marcus-rashford/nationalmannschaft/spieler/258923/verein_id/3299,ok,,2026-06-05T10:18:25
luis_d_az__col,Luis Diaz,COL,FWD,5.5,480692.0,https://www.transfermarkt.com/x/profil/spieler/480692,https://www.transfermarkt.de/luis-diaz/nationalmannschaft/spieler/480692/verein_id/3816,ok,,2026-06-05T10:18:38
lucas_paqueta__bra,Lucas Paqueta,BRA,MID,5.5,444523.0,https://www.transfermarkt.com/x/profil/spieler/444523,https://www.transfermarkt.de/lucas-paqueta/nationalmannschaft/spieler/444523/verein_id/3439,ok,,2026-06-05T10:18:53
leroy_san__ger,Leroy Sane,GER,FWD,5.5,192565.0,https://www.transfermarkt.com/x/profil/spieler/192565,https://www.transfermarkt.de/leroy-sane/nationalmannschaft/spieler/192565/verein_id/3262,ok,,2026-06-05T10:19:07
leandro_trossard__bel,Leandro Trossard,BEL,FWD,5.5,144028.0,https://www.transfermarkt.com/x/profil/spieler/144028,https://www.transfermarkt.de/leandro-trossard/nationalmannschaft/spieler/144028/verein_id/3382,ok,,2026-06-05T10:19:21
kai_havertz__ger,Kai Havertz,GER,FWD,5.5,309400.0,https://www.transfermarkt.com/x/profil/spieler/309400,https://www.transfermarkt.de/kai-havertz/nationalmannschaft/spieler/309400/verein_id/3262,ok,,2026-06-05T10:19:34
francisco_concei_o__por,Francisco Conceicao,POR,FWD,5.5,487474.0,https://www.transfermarkt.com/x/profil/spieler/487474,https://www.transfermarkt.de/francisco-conceicao/nationalmannschaft/spieler/487474/verein_id/3300,ok,,2026-06-05T10:19:48
federico_valverde__uru,Federico Valverde,URU,MID,5.5,369081.0,https://www.transfermarkt.com/x/profil/spieler/369081,https://www.transfermarkt.de/federico-valverde/nationalmannschaft/spieler/369081/verein_id/3449,ok,,2026-06-05T10:20:02
bernardo_silva__por,Bernardo Silva,POR,MID,5.5,241641.0,https://www.transfermarkt.com/x/profil/spieler/241641,https://www.transfermarkt.de/bernardo-silva/nationalmannschaft/spieler/241641/verein_id/3300,ok,,2026-06-05T10:20:15
ayase_ueda__jpn,Ayase Ueda,JPN,FWD,5.5,589128.0,https://www.transfermarkt.com/x/profil/spieler/589128,https://www.transfermarkt.de/ayase-ueda/nationalmannschaft/spieler/589128/verein_id/3435,ok,,2026-06-05T10:20:29
andrej_kramari__cro,Andrej Kramaric,CRO,FWD,5.5,46580.0,https://www.transfermarkt.com/x/profil/spieler/46580,https://www.transfermarkt.de/andrej-kramaric/nationalmannschaft/spieler/46580/verein_id/3556,ok,,2026-06-05T10:20:43
virgil_van_dijk__ned,Virgil van Dijk,NED,DEF,5.0,139208.0,https://www.transfermarkt.com/x/profil/spieler/139208,https://www.transfermarkt.de/virgil-van-dijk/nationalmannschaft/spieler/139208/verein_id/3379,ok,,2026-06-05T10:20:56
unai_sim_n__esp,Unai Simon,ESP,GK,5.0,262396.0,https://www.transfermarkt.com/x/profil/spieler/262396,https://www.transfermarkt.de/unai-simon/nationalmannschaft/spieler/262396/verein_id/3375,ok,,2026-06-05T10:21:10
sadio_man__sen,Sadio Mane,SEN,FWD,5.0,200512.0,https://www.transfermarkt.com/x/profil/spieler/200512,https://www.transfermarkt.de/sadio-mane/nationalmannschaft/spieler/200512/verein_id/3499,ok,,2026-06-05T10:21:23
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,5.0,357565.0,https://www.transfermarkt.com/x/profil/spieler/357565,https://www.transfermarkt.de/rodri/nationalmannschaft/spieler/357565/verein_id/3375,ok,,2026-06-05T10:21:37
pedro_neto__por,Pedro Neto,POR,FWD,5.0,487465.0,https://www.transfermarkt.com/x/profil/spieler/487465,https://www.transfermarkt.de/pedro-neto/nationalmannschaft/spieler/487465/verein_id/3300,ok,,2026-06-05T10:21:50
omar_marmoush__egy,Omar Marmoush,EGY,FWD,5.0,445939.0,https://www.transfermarkt.com/x/profil/spieler/445939,https://www.transfermarkt.de/omar-marmoush/nationalmannschaft/spieler/445939/verein_id/3672,ok,,2026-06-05T10:22:04
oliver_baumann__ger,Oliver Baumann,GER,GK,5.0,55089.0,https://www.transfermarkt.com/x/profil/spieler/55089,https://www.transfermarkt.de/oliver-baumann/nationalmannschaft/spieler/55089/verein_id/3262,ok,,2026-06-05T10:22:18
nico_paz__arg,Nico Paz,ARG,MID,5.0,948294.0,https://www.transfermarkt.com/x/profil/spieler/948294,https://www.transfermarkt.de/nico-paz/nationalmannschaft/spieler/948294/verein_id/3437,ok,,2026-06-05T10:22:32
mohamed_salah__egy,Mohamed Salah,EGY,FWD,5.0,148455.0,https://www.transfermarkt.com/x/profil/spieler/148455,https://www.transfermarkt.de/mohamed-salah/nationalmannschaft/spieler/148455/verein_id/3672,ok,,2026-06-05T10:22:45
maxi_araujo__uru,Maxi Araujo,URU,MID,5.0,572675.0,https://www.transfermarkt.com/x/profil/spieler/572675,https://www.transfermarkt.de/maxi-araujo/nationalmannschaft/spieler/572675/verein_id/3449,ok,,2026-06-05T10:23:00
marquinhos__bra,Marquinhos,BRA,DEF,5.0,181767.0,https://www.transfermarkt.com/x/profil/spieler/181767,https://www.transfermarkt.de/marquinhos/nationalmannschaft/spieler/181767/verein_id/3439,ok,,2026-06-05T10:23:14
marcus_thuram__fra,Marcus Thuram,FRA,FWD,5.0,318528.0,https://www.transfermarkt.com/x/profil/spieler/318528,https://www.transfermarkt.de/marcus-thuram/nationalmannschaft/spieler/318528/verein_id/3377,ok,,2026-06-05T10:23:28
manuel_neuer__ger,Manuel Neuer,GER,GK,5.0,17259.0,https://www.transfermarkt.com/x/profil/spieler/17259,https://www.transfermarkt.de/manuel-neuer/nationalmannschaft/spieler/17259/verein_id/3262,ok,,2026-06-05T10:23:42
lennart_karl__ger,Lennart Karl,GER,MID,5.0,1075147.0,https://www.transfermarkt.com/x/profil/spieler/1075147,https://www.transfermarkt.de/lennart-karl/nationalmannschaft/spieler/1075147/verein_id/3262,ok,,2026-06-05T10:23:56
lee_kang_in__kor,Kang-In Lee,KOR,MID,5.0,557149.0,https://www.transfermarkt.com/x/profil/spieler/557149,https://www.transfermarkt.de/kang-in-lee/nationalmannschaft/spieler/557149/verein_id/3589,ok,,2026-06-05T10:24:10
jo_o_neves__por,João Neves,POR,MID,5.0,670681.0,https://www.transfermarkt.com/x/profil/spieler/670681,https://www.transfermarkt.de/joao-neves/nationalmannschaft/spieler/670681/verein_id/3300,ok,,2026-06-05T10:24:23
jo_o_cancelo__por,João Cancelo,POR,DEF,5.0,182712.0,https://www.transfermarkt.com/x/profil/spieler/182712,https://www.transfermarkt.de/joao-cancelo/nationalmannschaft/spieler/182712/verein_id/3300,ok,,2026-06-05T10:24:37
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5.0,161056.0,https://www.transfermarkt.com/x/profil/spieler/161056,https://www.transfermarkt.de/joshua-kimmich/nationalmannschaft/spieler/161056/verein_id/3262,ok,,2026-06-05T10:24:51
jordan_pickford__eng,Jordan Pickford,ENG,GK,5.0,130164.0,https://www.transfermarkt.com/x/profil/spieler/130164,https://www.transfermarkt.de/jordan-pickford/nationalmannschaft/spieler/130164/verein_id/3299,ok,,2026-06-05T10:25:05
gon_alo_ramos__por,Goncalo Ramos,POR,FWD,5.0,550550.0,https://www.transfermarkt.com/x/profil/spieler/550550,https://www.transfermarkt.de/goncalo-ramos/nationalmannschaft/spieler/550550/verein_id/3300,ok,,2026-06-05T10:25:19
ferr_n_torres__esp,Ferran Torres,ESP,FWD,5.0,398184.0,https://www.transfermarkt.com/x/profil/spieler/398184,https://www.transfermarkt.de/ferran-torres/nationalmannschaft/spieler/398184/verein_id/3375,ok,,2026-06-05T10:25:34
fermin_lopez__esp,Fermin Lopez,ESP,MID,5.0,636703.0,https://www.transfermarkt.com/x/profil/spieler/636703,https://www.transfermarkt.de/fermin-lopez/nationalmannschaft/spieler/636703/verein_id/3375,ok,,2026-06-05T10:25:48
enzo_fern_ndez__arg,Enzo Fernandez,ARG,MID,5.0,648195.0,https://www.transfermarkt.com/x/profil/spieler/648195,https://www.transfermarkt.de/enzo-fernandez/nationalmannschaft/spieler/648195/verein_id/3437,ok,,2026-06-05T10:26:01
emiliano_mart_nez__arg,Emiliano Martinez,ARG,GK,5.0,111873.0,https://www.transfermarkt.com/x/profil/spieler/111873,https://www.transfermarkt.de/emiliano-martinez/nationalmannschaft/spieler/111873/verein_id/3437,ok,,2026-06-05T10:26:15
diogo_costa__por,Diogo Costa,POR,GK,5.0,357153.0,https://www.transfermarkt.com/x/profil/spieler/357153,https://www.transfermarkt.de/diogo-costa/nationalmannschaft/spieler/357153/verein_id/3300,ok,,2026-06-05T10:26:29
denzel_dumfries__ned,Denzel Dumfries,NED,DEF,5.0,321528.0,https://www.transfermarkt.com/x/profil/spieler/321528,https://www.transfermarkt.de/denzel-dumfries/nationalmannschaft/spieler/321528/verein_id/3379,ok,,2026-06-05T10:26:44
david_raya__esp,David Raya,ESP,GK,5.0,262749.0,https://www.transfermarkt.com/x/profil/spieler/262749,https://www.transfermarkt.de/david-raya/nationalmannschaft/spieler/262749/verein_id/3375,ok,,2026-06-05T10:26:57
dani_olmo__esp,Dani Olmo,ESP,MID,5.0,293385.0,https://www.transfermarkt.com/x/profil/spieler/293385,https://www.transfermarkt.de/dani-olmo/nationalmannschaft/spieler/293385/verein_id/3375,ok,,2026-06-05T10:27:13
cole_palmer__eng,Cole Palmer,ENG,MID,5.0,568177.0,https://www.transfermarkt.com/x/profil/spieler/568177,https://www.transfermarkt.de/cole-palmer/nationalmannschaft/spieler/568177/verein_id/3299,ok,,2026-06-05T10:27:27
breel_embolo__sui,Breel Embolo,SUI,FWD,5.0,237662.0,https://www.transfermarkt.com/x/profil/spieler/237662,https://www.transfermarkt.de/breel-embolo/nationalmannschaft/spieler/237662/verein_id/3384,ok,,2026-06-05T10:27:40
alisson_becker__bra,Alisson Becker,BRA,GK,5.0,105470.0,https://www.transfermarkt.com/x/profil/spieler/105470,https://www.transfermarkt.de/alisson/nationalmannschaft/spieler/105470/verein_id/3439,ok,,2026-06-05T10:27:55
alexander_isak__swe,Alexander Isak,SWE,FWD,5.0,349066.0,https://www.transfermarkt.com/x/profil/spieler/349066,https://www.transfermarkt.de/alexander-isak/nationalmannschaft/spieler/349066/verein_id/3557,ok,,2026-06-05T10:28:08
william_saliba__fra,William Saliba,FRA,DEF,4.5,495666.0,https://www.transfermarkt.com/x/profil/spieler/495666,https://www.transfermarkt.de/william-saliba/nationalmannschaft/spieler/495666/verein_id/3377,ok,,2026-06-05T10:28:23
thibaut_courtois__bel,Thibaut Courtois,BEL,GK,4.5,108390.0,https://www.transfermarkt.com/x/profil/spieler/108390,https://www.transfermarkt.de/thibaut-courtois/nationalmannschaft/spieler/108390/verein_id/3382,ok,,2026-06-05T10:28:36
theo_hern_ndez__fra,Theo Hernandez,FRA,DEF,4.5,339808.0,https://www.transfermarkt.com/x/profil/spieler/339808,https://www.transfermarkt.de/theo-hernandez/nationalmannschaft/spieler/339808/verein_id/3377,ok,,2026-06-05T10:28:50
scott_mctominay__sco,Scott McTominay,SCO,MID,4.5,315969.0,https://www.transfermarkt.com/x/profil/spieler/315969,https://www.transfermarkt.de/scott-mctominay/nationalmannschaft/spieler/315969/verein_id/3380,ok,,2026-06-05T10:29:03
ronald_ara_jo__uru,Ronald Araujo,URU,DEF,4.5,480267.0,https://www.transfermarkt.com/x/profil/spieler/480267,https://www.transfermarkt.de/ronald-araujo/nationalmannschaft/spieler/480267/verein_id/3449,ok,,2026-06-05T10:29:17
